,SDG12_consumption,SDG13_climate,SDG17_partnership,SDG3_health,SDG4_education,SDG6_water,SDG7_energy,SDG8_labor,SDG9_innovation
SDG12_consumption,0.9999999999999638,0.46221547472417085,0.332880833865278,0.39712117790934076,0.3044554655421391,0.522426629115144,0.20012881478138403,0.20151108043051974,0.08503637634713775
SDG13_climate,0.46221547472417085,0.9999999999999961,0.4532838331319584,0.29156405269952634,0.20887010359049937,0.2875180286869763,0.4733897160415013,0.29129066635372586,0.0749092661851801
SDG17_partnership,0.332880833865278,0.4532838331319584,0.999999999999985,0.30310663075131,0.32909446801627,0.15220750809437397,0.23853548065306296,0.41111714820124423,0.18091155646120505
SDG3_health,0.39712117790934076,0.29156405269952634,0.30310663075131,0.9999999999999905,0.4435019761237529,0.20195606265910593,0.14152043843110967,0.4266258992778212,0.06224810792865702
SDG4_education,0.3044554655421391,0.20887010359049937,0.32909446801627,0.4435019761237529,1.0000000000000064,0.13014481998089952,0.15529051675998487,0.21456751394694362,0.2564687115430586
SDG6_water,0.522426629115144,0.2875180286869763,0.15220750809437397,0.20195606265910593,0.13014481998089952,1.0000000000000016,0.24296923990717859,0.24600976378477002,0.04464826294508829
SDG7_energy,0.20012881478138403,0.4733897160415013,0.23853548065306296,0.14152043843110967,0.15529051675998487,0.24296923990717859,1.0000000000000921,0.16589596422988936,0.05267828546759912
SDG8_labor,0.20151108043051974,0.29129066635372586,0.41111714820124423,0.4266258992778212,0.21456751394694362,0.24600976378477002,0.16589596422988936,1.0000000000001512,0.0457195310973377
SDG9_innovation,0.08503637634713775,0.0749092661851801,0.18091155646120505,0.06224810792865702,0.2564687115430586,0.04464826294508829,0.05267828546759912,0.0457195310973377,1.0000000000000113
